experiment,stage,data_type,layer,minimum,maximum,maximum_abs,smallest_nonzero,zero_percent,observed_min_spacing,dynamic_range,FP16_range_ok,FP16_result,FP8_E4M3_range_ok,FP8_E4M3_result,FP8_E5M2_range_ok,FP8_E5M2_result,INT8_scale,INT8_quantization_step,INT8_zero_threshold,INT8_smallest_may_be_lost,INT8_result,INT16_scale,INT16_quantization_step,INT16_zero_threshold,INT16_smallest_may_be_lost,INT16_result
ResNet18_CIFAR10_Training,end,updates,layer1.1.conv1.weight,-0.0029518380761146,0.0020344816148281,0.0029518380761146,7.450580596923828e-09,0.0,2.182787284255028e-11,396188.99999999267,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.3242819496965352e-05,2.3242819496965352e-05,1.1621409748482676e-05,True,SMALL VALUES MAY BE LOST,9.008569829751273e-08,9.008569829751273e-08,4.5042849148756366e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer1.1.conv2.weight,-0.002585045993328,0.0018615424633026,0.002585045993328,3.725290298461914e-09,0.0,4.365574568510055e-11,693917.9999999746,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.0354692860850394e-05,2.0354692860850394e-05,1.0177346430425197e-05,True,SMALL VALUES MAY BE LOST,7.889175064326914e-08,7.889175064326914e-08,3.944587532163457e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer2.0.bn1.bias,-0.0091048181056976,0.007225215435028,0.0091048181056976,3.7342309951782227e-05,0.0,2.473592758178711e-06,243.82043096568154,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,7.16914811472252e-05,7.16914811472252e-05,3.58457405736126e-05,False,RANGE/STEP APPEARS ADEQUATE,2.77865477635963e-07,2.77865477635963e-07,1.389327388179815e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.0.bn1.weight,-0.0111570954322814,0.0093368291854858,0.0111570954322814,1.3977289199829102e-05,0.0,5.066394805908203e-07,798.2302771854944,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,8.785114513607401e-05,8.785114513607401e-05,4.3925572568037007e-05,True,SMALL VALUES MAY BE LOST,3.404979226746849e-07,3.404979226746849e-07,1.7024896133734246e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.0.bn2.bias,-0.0085723102092742,0.0059209465980529,0.0085723102092742,1.4320015907287598e-05,0.0,6.258487701416016e-07,598.6243496357896,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.749850558483623e-05,6.749850558483623e-05,3.3749252792418114e-05,True,SMALL VALUES MAY BE LOST,2.616141303529221e-07,2.616141303529221e-07,1.3080706517646106e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.0.bn2.weight,-0.0121327638626098,0.0107828974723815,0.0121327638626098,2.199411392211914e-05,0.0,1.2218952178955078e-06,551.6368563685609,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,9.553357372133702e-05,9.553357372133702e-05,4.776678686066851e-05,True,SMALL VALUES MAY BE LOST,3.702738689110935e-07,3.702738689110935e-07,1.8513693445554676e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.0.conv1.weight,-0.0046645998954772,0.0054192505776882,0.0054192505776882,1.862645149230957e-09,0.0,1.4551915228366852e-11,2909437.9999999907,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.267126439124567e-05,4.267126439124567e-05,2.1335632195622836e-05,True,SMALL VALUES MAY BE LOST,1.653874501079806e-07,1.653874501079806e-07,8.26937250539903e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer2.0.conv2.weight,-0.0035934187471866,0.0037836488336324,0.0037836488336324,4.6566128730773926e-09,0.0,1.4551915228366852e-11,812532.3999999851,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.9792510501042516e-05,2.9792510501042516e-05,1.4896255250521258e-05,True,SMALL VALUES MAY BE LOST,1.1547132278305612e-07,1.1547132278305612e-07,5.773566139152806e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer2.0.downsample.0.weight,-0.0042875707149505,0.0045317821204662,0.0045317821204662,2.2817403078079224e-08,0.0,3.4924596548080444e-10,198610.7755102027,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.5683323783198424e-05,3.5683323783198424e-05,1.7841661891599212e-05,True,SMALL VALUES MAY BE LOST,1.383032355866024e-07,1.383032355866024e-07,6.91516177933012e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer2.0.downsample.1.bias,-0.0085723102092742,0.0059209465980529,0.0085723102092742,1.4320015907287598e-05,0.0,6.258487701416016e-07,598.6243496357896,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.749850558483623e-05,6.749850558483623e-05,3.3749252792418114e-05,True,SMALL VALUES MAY BE LOST,2.616141303529221e-07,2.616141303529221e-07,1.3080706517646106e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.0.downsample.1.weight,-0.0080513954162597,0.0057497024536132,0.0080513954162597,3.337860107421875e-05,0.0,2.384185791015625e-07,241.21428571428373,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.339681430125747e-05,6.339681430125747e-05,3.169840715062874e-05,False,RANGE/STEP APPEARS ADEQUATE,2.45716587306122e-07,2.45716587306122e-07,1.22858293653061e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.1.bn1.bias,-0.003346249461174,0.004677265882492,0.004677265882492,2.2202730178833008e-05,0.0,1.4901161193847656e-07,210.66174496644,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.682886521647244e-05,3.682886521647244e-05,1.841443260823622e-05,False,RANGE/STEP APPEARS ADEQUATE,1.4274318315659048e-07,1.4274318315659048e-07,7.137159157829524e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.1.bn1.weight,-0.0061467885971069,0.0076552927494049,0.0076552927494049,1.8775463104248047e-05,0.0,1.6689300537109375e-06,407.72857142857106,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.027789566460552e-05,6.027789566460552e-05,3.013894783230276e-05,True,SMALL VALUES MAY BE LOST,2.3362812431424605e-07,2.3362812431424605e-07,1.1681406215712303e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.1.bn2.bias,-0.0066188275814056,0.004894845187664,0.0066188275814056,2.419948577880859e-05,0.0,5.960464477539064e-08,273.51108374384074,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.211675260949291e-05,5.211675260949291e-05,2.6058376304746454e-05,True,SMALL VALUES MAY BE LOST,2.0199675226311838e-07,2.0199675226311838e-07,1.0099837613155919e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.1.bn2.weight,-0.0070906728506088,0.0071010291576385,0.0071010291576385,3.649294376373291e-05,0.0,7.152557373046875e-07,194.58636178031713,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.591361541447638e-05,5.591361541447638e-05,2.795680770723819e-05,False,RANGE/STEP APPEARS ADEQUATE,2.1671282563672294e-07,2.1671282563672294e-07,1.0835641281836147e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer2.1.conv1.weight,-0.0026109181344509,0.0024201124906539,0.0026109181344509,3.725290298461914e-09,0.0,7.275957614183426e-12,700862.9999999966,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.05584105074874e-05,2.05584105074874e-05,1.02792052537437e-05,True,SMALL VALUES MAY BE LOST,7.96813298272927e-08,7.96813298272927e-08,3.984066491364635e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer2.1.conv2.weight,-0.0031503818463534,0.0033895224332809,0.0033895224332809,1.862645149230957e-09,0.0013563368055555,1.4551915228366852e-11,1819735.999999976,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.6689153017959843e-05,2.6689153017959843e-05,1.3344576508979921e-05,True,SMALL VALUES MAY BE LOST,1.0344317249918821e-07,1.0344317249918821e-07,5.1721586249594105e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.0.bn1.bias,-0.0064987689256668,0.005662977695465,0.0064987689256668,8.940696716308595e-08,0.0,1.043081283569336e-07,72687.4999999999,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.117140886351811e-05,5.117140886351811e-05,2.5585704431759055e-05,True,SMALL VALUES MAY BE LOST,1.9833274104027834e-07,1.9833274104027834e-07,9.916637052013917e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.0.bn1.weight,-0.0108803808689117,0.007849633693695,0.0108803808689117,6.258487701416016e-07,0.0,2.9802322387695312e-08,17384.99999999993,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,8.567229030639134e-05,8.567229030639134e-05,4.283614515319567e-05,True,SMALL VALUES MAY BE LOST,3.3205300665034026e-07,3.3205300665034026e-07,1.6602650332517013e-07,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.0.bn2.bias,-0.0036839307285845,0.003044456243515,0.0036839307285845,7.830560207366943e-06,0.0,7.450580596923828e-09,470.4555780209289,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.90073285715315e-05,2.90073285715315e-05,1.450366428576575e-05,True,SMALL VALUES MAY BE LOST,1.124280748492233e-07,1.124280748492233e-07,5.621403742461165e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.0.bn2.weight,-0.0045911073684692,0.0035279691219329,0.0045911073684692,2.4139881134033203e-06,0.0,4.4703483581542975e-08,1901.8765432098608,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.6150451720229924e-05,3.6150451720229924e-05,1.8075225860114962e-05,True,SMALL VALUES MAY BE LOST,1.401137537299478e-07,1.401137537299478e-07,7.00568768649739e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.0.conv1.weight,-0.0035132467746734,0.0028658937662839,0.0035132467746734,2.7939677238464355e-09,0.0,1.4551915228366852e-11,1257439.9999999779,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.766336043049921e-05,2.766336043049921e-05,1.3831680215249605e-05,True,SMALL VALUES MAY BE LOST,1.0721905498438672e-07,1.0721905498438672e-07,5.360952749219336e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.0.conv2.weight,-0.0034922212362289,0.0023398138582706,0.0034922212362289,4.656612873077393e-10,0.0001695421006944,1.8189894035458565e-12,7499487.999999908,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.749780500967638e-05,2.749780500967638e-05,1.374890250483819e-05,True,SMALL VALUES MAY BE LOST,1.0657738689013031e-07,1.0657738689013031e-07,5.328869344506516e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.0.downsample.0.weight,-0.0022073537111282,0.0027862265706062,0.0027862265706062,6.984919309616089e-09,0.0,4.365574568510055e-11,398891.7333333288,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.1938791894537007e-05,2.1938791894537007e-05,1.0969395947268504e-05,True,SMALL VALUES MAY BE LOST,8.503148199732048e-08,8.503148199732048e-08,4.251574099866024e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.0.downsample.1.bias,-0.0036839307285845,0.003044456243515,0.0036839307285845,7.830560207366943e-06,0.0,7.450580596923828e-09,470.4555780209289,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.90073285715315e-05,2.90073285715315e-05,1.450366428576575e-05,True,SMALL VALUES MAY BE LOST,1.124280748492233e-07,1.124280748492233e-07,5.621403742461165e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.0.downsample.1.weight,-0.0046400651335716,0.0037973076105117,0.0046400651335716,7.450580596923828e-09,0.0,4.0978193283081055e-08,622778.9999999966,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.653594593363464e-05,3.653594593363464e-05,1.826797296681732e-05,True,SMALL VALUES MAY BE LOST,1.4160787174814904e-07,1.4160787174814904e-07,7.080393587407452e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.1.bn1.bias,-0.0002555216196924,0.000240906025283,0.0002555216196924,2.2817403078079226e-07,0.0,4.656612873077393e-10,1119.8540816324567,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.0119812574204727e-06,2.0119812574204727e-06,1.0059906287102364e-06,True,SMALL VALUES MAY BE LOST,7.798138971904661e-09,7.798138971904661e-09,3.8990694859523305e-09,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.1.bn1.weight,-0.0001756246201694,0.0003261752426624,0.0003261752426624,1.0710209608078005e-08,0.0,2.561137080192566e-09,30454.608695649385,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.5683089973417324e-06,2.5683089973417324e-06,1.2841544986708662e-06,True,SMALL VALUES MAY BE LOST,9.954382234028138e-09,9.954382234028138e-09,4.977191117014069e-09,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.1.bn2.bias,-0.0020570307970046,0.0019592978060245,0.0020570307970046,4.389439709484577e-07,0.0,2.3283064365386963e-10,4686.317464527024,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.61970928898e-05,1.61970928898e-05,8.0985464449e-06,True,SMALL VALUES MAY BE LOST,6.277751387080294e-08,6.277751387080294e-08,3.138875693540147e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.1.bn2.weight,-0.0020270310342311,0.0014012083411216,0.0020270310342311,5.368201527744531e-08,0.0,5.398760549724102e-09,37759.96530224834,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.596087428528425e-05,1.596087428528425e-05,7.980437142642126e-06,True,SMALL VALUES MAY BE LOST,6.186196582632222e-08,6.186196582632222e-08,3.093098291316111e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer3.1.conv1.weight,-7.282686419785023e-05,6.833032239228487e-05,7.282686419785023e-05,1.7053025658242404e-13,0.0010172526041666,7.105427357601002e-15,427061248.0,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.734398755736238e-07,5.734398755736238e-07,2.867199377868119e-07,True,SMALL VALUES MAY BE LOST,2.222567345129253e-09,2.222567345129253e-09,1.1112836725646265e-09,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer3.1.conv2.weight,-8.837669156491756e-05,0.0001614303619135,0.0001614303619135,4.4070302962495594e-13,0.0018649631076388,3.552713678800501e-15,366301910.9509625,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.2711052119173226e-06,1.2711052119173226e-06,6.355526059586613e-07,True,SMALL VALUES MAY BE LOST,4.926614029770805e-09,4.926614029770805e-09,2.4633070148854027e-09,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.0.bn1.bias,-0.0027089230716228,0.0022038295865058,0.0027089230716228,2.419576048851013e-06,0.0,2.7939677238464355e-09,1119.5858352578707,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.1330102926163778e-05,2.1330102926163778e-05,1.0665051463081889e-05,True,SMALL VALUES MAY BE LOST,8.267229443106785e-08,8.267229443106785e-08,4.1336147215533923e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.0.bn1.weight,-0.0024209469556808,0.0024202018976211,0.0024209469556808,1.4528632164001465e-07,0.0,7.450580596923828e-09,16663.282051281727,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.9062574454179525e-05,1.9062574454179525e-05,9.531287227089763e-06,True,SMALL VALUES MAY BE LOST,7.388369260783105e-08,7.388369260783105e-08,3.6941846303915525e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.0.bn2.bias,-0.0047877058386802,0.0040081217885017,0.0047877058386802,9.562354534864426e-07,0.0,1.1874362826347353e-08,5006.827367908379,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.769847117071023e-05,3.769847117071023e-05,1.8849235585355117e-05,True,SMALL VALUES MAY BE LOST,1.4611364600604876e-07,1.4611364600604876e-07,7.305682300302438e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.0.bn2.weight,-0.0030062794685363,0.0025910139083862,0.0030062794685363,7.934868335723877e-07,0.0,5.587935447692871e-09,3788.6948356806543,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.3671491878238584e-05,2.3671491878238584e-05,1.1835745939119292e-05,True,SMALL VALUES MAY BE LOST,9.174716844802088e-08,9.174716844802088e-08,4.587358422401044e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.0.conv1.weight,-0.0010342607274651,0.0011284984648227,0.0011284984648227,1.700029006457271e-13,0.0,8.881784197001252e-16,6638113000.050532,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,8.885814683643308e-06,8.885814683643308e-06,4.442907341821654e-06,True,SMALL VALUES MAY BE LOST,3.4440091092339855e-08,3.4440091092339855e-08,1.7220045546169927e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.0.conv2.weight,-0.0011070985347032,0.0010076761245727,0.0011070985347032,3.5034475320827596e-14,0.0,2.220446049250313e-16,31600260159.884357,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,8.71731129687559e-06,8.71731129687559e-06,4.358655648437795e-06,True,SMALL VALUES MAY BE LOST,3.3786997122202217e-08,3.3786997122202217e-08,1.6893498561101108e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.0.downsample.0.weight,-0.0019890032708644,0.0020979810506105,0.0020979810506105,1.1641532182693479e-10,0.000762939453125,1.3642420526593924e-12,18021519.99999964,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.651953583157874e-05,1.651953583157874e-05,8.25976791578937e-06,True,SMALL VALUES MAY BE LOST,6.402725457351908e-08,6.402725457351908e-08,3.201362728675954e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.0.downsample.1.bias,-0.0047877058386802,0.0040081217885017,0.0047877058386802,9.562354534864426e-07,0.0,1.1874362826347353e-08,5006.827367908379,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.769847117071023e-05,3.769847117071023e-05,1.8849235585355117e-05,True,SMALL VALUES MAY BE LOST,1.4611364600604876e-07,1.4611364600604876e-07,7.305682300302438e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.0.downsample.1.weight,-0.0027683973312377,0.0024256706237792,0.0027683973312377,1.862645149230957e-08,0.0,7.450580596923828e-09,148627.199999995,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.1798404182974016e-05,2.1798404182974016e-05,1.0899202091487008e-05,True,SMALL VALUES MAY BE LOST,8.448736018670308e-08,8.448736018670308e-08,4.224368009335154e-08,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.1.bn1.bias,-1.486227847635746e-05,3.472930984571576e-05,3.472930984571576e-05,2.0954757928848267e-09,0.0,1.1641532182693479e-10,16573.472222222223,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.734591326434312e-07,2.734591326434312e-07,1.367295663217156e-07,True,SMALL VALUES MAY BE LOST,1.0598867716213191e-09,1.0598867716213191e-09,5.299433858106596e-10,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.1.bn1.weight,-1.81468203663826e-05,1.82432122528553e-05,1.82432122528553e-05,1.5832483768463135e-08,0.0,1.1641532182693479e-10,1152.264705882353,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.436473405736638e-07,1.436473405736638e-07,7.18236702868319e-08,True,SMALL VALUES MAY BE LOST,5.567556460113926e-10,5.567556460113926e-10,2.783778230056963e-10,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.1.bn2.bias,-0.0047117862850427,0.0040579885244369,0.0047117862850427,4.3958425521850586e-07,0.0,4.074536263942718e-10,10718.733050847315,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.7100679409785044e-05,3.7100679409785044e-05,1.8550339704892522e-05,True,SMALL VALUES MAY BE LOST,1.4379669438894925e-07,1.4379669438894925e-07,7.189834719447462e-08,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.1.bn2.weight,-3.405427560210228e-05,8.412916213274002e-05,8.412916213274002e-05,1.04482751339674e-08,0.0,2.182787284255028e-11,8051.966573816156,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.6243434750189e-07,6.6243434750189e-07,3.31217173750945e-07,True,SMALL VALUES MAY BE LOST,2.5674966317557303e-09,2.5674966317557303e-09,1.2837483158778652e-09,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,updates,layer4.1.conv1.weight,-1.274162787012756e-05,1.3241544365882874e-05,1.3241544365882874e-05,3.921342417445573e-15,0.0003814697265625,1.1102230246251563e-16,3376788598.4587474,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.0426412886521947e-07,1.0426412886521947e-07,5.213206443260974e-08,True,SMALL VALUES MAY BE LOST,4.041121972070337e-10,4.041121972070337e-10,2.0205609860351685e-10,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,updates,layer4.1.conv2.weight,-1.9170576706528664e-05,1.1347699910402298e-05,1.9170576706528664e-05,1.0852430065710904e-14,8.477105034722222e-05,4.440892098500626e-16,1766477792.5728903,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,1.5094942288605248e-07,1.5094942288605248e-07,7.547471144302624e-08,True,SMALL VALUES MAY BE LOST,5.850574268785261e-10,5.850574268785261e-10,2.9252871343926304e-10,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,weights,bn1.weight,-6.263624527491629e-05,1.3150829076766968,1.3150829076766968,6.263624527491629e-05,0.0,2.891523763537407e-06,20995.55779412824,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.01035498352501336,0.01035498352501336,0.00517749176250668,True,SMALL VALUES MAY BE LOST,4.013437017965321e-05,4.013437017965321e-05,2.0067185089826606e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,weights,conv1.weight,-1.037628173828125,0.9103665947914124,1.037628173828125,1.422087336777622e-07,0.0,6.548361852765082e-10,7296515.108413368,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008170300581323819,0.008170300581323819,0.0040851502906619095,True,SMALL VALUES MAY BE LOST,3.1666865255535296e-05,3.1666865255535296e-05,1.5833432627767648e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,weights,fc.weight,-0.3874416053295135,0.4778254926204681,0.4778254926204681,1.9729555788217112e-05,0.0,3.725290298461914e-09,24218.765883509404,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.003762405453704473,0.003762405453704473,0.0018812027268522366,True,SMALL VALUES MAY BE LOST,1.4582521824410781e-05,1.4582521824410781e-05,7.291260912205391e-06,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,weights,layer1.0.bn1.weight,0.0453146807849407,0.4784142971038818,0.4784142971038818,0.0453146807849407,0.0,4.121661186218262e-05,10.557600513052094,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.003767041709479384,0.003767041709479384,0.001883520854739692,False,RANGE/STEP APPEARS ADEQUATE,1.4600491259617352e-05,1.4600491259617352e-05,7.300245629808676e-06,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,weights,layer1.0.bn2.weight,-0.3009915053844452,0.5136190056800842,0.5136190056800842,0.041075475513935,0.0,8.64565372467041e-05,12.50427412595229,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.004044244139213261,0.004044244139213261,0.0020221220696066307,False,RANGE/STEP APPEARS ADEQUATE,1.5674886491899906e-05,1.5674886491899906e-05,7.837443245949953e-06,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,weights,layer1.0.conv1.weight,-0.2815601229667663,0.2256875336170196,0.2815601229667663,3.0466303257981053e-08,0.0,7.275957614183426e-12,9241689.764018478,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0022170088422580024,0.0022170088422580024,0.0011085044211290012,True,SMALL VALUES MAY BE LOST,8.592795280824192e-06,8.592795280824192e-06,4.296397640412096e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,weights,layer1.0.conv2.weight,-0.2465009242296219,0.1773475706577301,0.2465009242296219,2.9698458092752844e-07,0.0,1.7462298274040222e-10,830012.5328384446,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0019409521592883613,0.0019409521592883613,0.0009704760796441806,True,SMALL VALUES MAY BE LOST,7.5228407919437815e-06,7.5228407919437815e-06,3.7614203959718908e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,weights,layer1.1.bn1.weight,0.1126346811652183,0.6032508611679077,0.6032508611679077,0.1126346811652183,0.0,3.090500831604004e-05,5.355818074213115,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.004750006780849667,0.004750006780849667,0.0023750033904248336,False,RANGE/STEP APPEARS ADEQUATE,1.8410317122956257e-05,1.8410317122956257e-05,9.205158561478128e-06,False,RANGE/STEP APPEARS ADEQUATE
